       time,     latitude,    longitude,depth,        mag,place
2021-12-09,28.5919,-17.8925,11,1.7,S EL PASO.ILP
2021-12-09,28.5885,-17.9008,8,2.5,SE TAZACORTE.ILP
2021-12-09,28.5835,-17.8717,9,1.7,S EL PASO.ILP
2021-12-09,28.5888,-17.8653,9,2.5,S EL PASO.ILP
2021-12-09,28.5825,-17.8792,9,3.1,S EL PASO.ILP
2021-12-09,28.5924,-17.8737,8,1.7,S EL PASO.ILP
2021-12-09,28.5894,-17.8658,8,2.5,S EL PASO.ILP
2021-12-09,28.5805,-17.8715,11,1.4,S EL PASO.ILP
2021-12-09,28.589,-17.8784,9,1.9,S EL PASO.ILP
2021-12-09,28.5876,-17.8706,8,2.6,S EL PASO.ILP
2021-12-09,28.5897,-17.8859,9,1.8,S EL PASO.ILP
2021-12-09,28.5891,-17.8752,9,1.6,S EL PASO.ILP
2021-12-09,28.589,-17.8668,9,2.3,S EL PASO.ILP
2021-12-09,28.5872,-17.8823,9,1.9,S EL PASO.ILP
2021-12-09,28.5894,-17.8666,8,2.5,S EL PASO.ILP
2021-12-09,28.5873,-17.8726,11,1.6,S EL PASO.ILP
2021-12-09,28.5873,-17.8964,9,1.7,SE TAZACORTE.ILP
2021-12-09,28.5799,-17.9023,8,1.8,SE TAZACORTE.ILP
2021-12-09,28.6054,-17.846,9,1.6,SE EL PASO.ILP
2021-12-09,28.5946,-17.8795,8,2,S EL PASO.ILP
2021-12-09,28.6017,-17.8759,7,1.8,S EL PASO.ILP
2021-12-09,28.6062,-17.8686,9,2.8,S EL PASO.ILP
2021-12-09,28.5928,-17.8671,8,1.9,S EL PASO.ILP
2021-12-09,28.5853,-17.8699,10,1.8,S EL PASO.ILP
2021-12-09,28.5812,-17.8726,10,1.7,S EL PASO.ILP
2021-12-09,28.5969,-17.864,9,1.8,SE EL PASO.ILP
2021-12-09,28.5839,-17.8785,9,2.3,S EL PASO.ILP
2021-12-09,28.5977,-17.8914,8,1.9,S EL PASO.ILP
2021-12-09,28.6013,-17.8703,7,2.2,S EL PASO.ILP
2021-12-09,28.5864,-17.8801,8,1.9,S EL PASO.ILP
2021-12-09,28.5808,-17.8854,9,1.7,S EL PASO.ILP
2021-12-09,28.5845,-17.8781,8,1.9,S EL PASO.ILP
2021-12-09,28.5917,-17.884,8,2.5,S EL PASO.ILP
2021-12-09,28.578,-17.879,9,3.5,S EL PASO.ILP
2021-12-09,28.5895,-17.873,8,2.1,S EL PASO.ILP
2021-12-09,28.5716,-17.8926,9,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5743,-17.8934,11,1.9,SE TAZACORTE.ILP
2021-12-09,28.5792,-17.8772,11,1.9,S EL PASO.ILP
2021-12-09,28.5741,-17.9025,9,2,SE TAZACORTE.ILP
2021-12-09,28.5822,-17.878,8,2.3,S EL PASO.ILP
2021-12-09,28.5886,-17.8816,8,2.1,S EL PASO.ILP
2021-12-09,28.5781,-17.8881,9,2.1,S EL PASO.ILP
2021-12-09,28.5842,-17.8785,9,2.5,S EL PASO.ILP
2021-12-09,28.572,-17.9031,9,2.2,SE TAZACORTE.ILP
2021-12-09,28.5758,-17.8861,10,2.2,S EL PASO.ILP
2021-12-09,28.5766,-17.8938,8,1.8,SE TAZACORTE.ILP
2021-12-09,28.5791,-17.8764,10,2.6,S EL PASO.ILP
2021-12-09,28.5692,-17.8804,10,2.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5758,-17.8796,9,2.6,S EL PASO.ILP
2021-12-09,28.5869,-17.8944,9,2.2,SE TAZACORTE.ILP
2021-12-09,28.5648,-17.907,10,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5881,-17.8891,7,2.2,S EL PASO.ILP
2021-12-09,28.5851,-17.8894,9,2.7,S EL PASO.ILP
2021-12-09,28.5866,-17.8758,9,2,S EL PASO.ILP
2021-12-09,28.5793,-17.8804,9,2.1,S EL PASO.ILP
2021-12-09,28.582,-17.8846,8,2.5,S EL PASO.ILP
2021-12-09,28.5827,-17.8856,9,2.5,S EL PASO.ILP
2021-12-09,28.5671,-17.8923,8,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5685,-17.8806,10,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5873,-17.8793,9,1.7,S EL PASO.ILP
2021-12-09,28.6022,-17.873,7,1.9,S EL PASO.ILP
2021-12-09,28.5963,-17.8752,8,2.4,S EL PASO.ILP
2021-12-09,28.5815,-17.8604,10,2.1,S EL PASO.ILP
2021-12-09,28.5826,-17.8519,9,1.9,SW VILLA DE MAZO.ILP
2021-12-09,28.5798,-17.8764,9,2.1,S EL PASO.ILP
2021-12-09,28.589,-17.8814,10,2.3,S EL PASO.ILP
2021-12-09,28.5824,-17.8724,9,2.2,S EL PASO.ILP
2021-12-09,28.5845,-17.8701,9,2.2,S EL PASO.ILP
2021-12-09,28.5621,-17.8479,11,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5929,-17.8788,7,2.1,S EL PASO.ILP
2021-12-09,28.5901,-17.8833,9,2.2,S EL PASO.ILP
2021-12-09,28.5892,-17.8898,9,2.3,S EL PASO.ILP
2021-12-09,28.5913,-17.8759,8,2.5,S EL PASO.ILP
2021-12-09,28.5904,-17.89,9,2.5,S EL PASO.ILP
2021-12-09,28.5671,-17.8805,8,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5976,-17.8792,7,2.2,S EL PASO.ILP
2021-12-09,28.5745,-17.8906,10,2.1,S EL PASO.ILP
2021-12-09,28.5746,-17.8929,10,2.1,SE TAZACORTE.ILP
2021-12-09,28.5759,-17.8953,9,2,SE TAZACORTE.ILP
2021-12-09,28.5795,-17.8931,10,2,SE TAZACORTE.ILP
2021-12-09,28.5885,-17.8797,8,2.8,S EL PASO.ILP
2021-12-09,28.5906,-17.8846,8,1.9,S EL PASO.ILP
2021-12-09,28.5844,-17.879,7,2.2,S EL PASO.ILP
2021-12-09,28.5742,-17.8868,7,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5806,-17.8991,8,2.1,SE TAZACORTE.ILP
2021-12-09,28.5827,-17.8778,7,2.5,S EL PASO.ILP
2021-12-09,28.575,-17.893,9,2.1,SE TAZACORTE.ILP
2021-12-09,28.5761,-17.8948,8,2.2,SE TAZACORTE.ILP
2021-12-09,28.586,-17.8826,8,2.4,S EL PASO.ILP
2021-12-09,28.5782,-17.8955,8,2,SE TAZACORTE.ILP
2021-12-09,28.5811,-17.8838,9,1.4,S EL PASO.ILP
2021-12-09,28.5919,-17.8877,8,2.4,S EL PASO.ILP
2021-12-09,28.5877,-17.8828,10,2.1,S EL PASO.ILP
2021-12-09,28.5571,-17.8722,8,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5809,-17.8976,9,2,SE TAZACORTE.ILP
2021-12-09,28.5813,-17.9026,8,1.8,SE TAZACORTE.ILP
2021-12-09,28.581,-17.9028,8,1.6,SE TAZACORTE.ILP
2021-12-09,28.5828,-17.8806,9,2.1,S EL PASO.ILP
2021-12-09,28.5828,-17.8817,7,2.6,S EL PASO.ILP
2021-12-09,28.5848,-17.8934,8,2,S EL PASO.ILP
2021-12-09,28.5586,-17.8483,10,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5926,-17.8815,8,1.8,S EL PASO.ILP
2021-12-09,28.5718,-17.9121,9,1.9,SE TAZACORTE.ILP
2021-12-09,28.5733,-17.8771,8,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5798,-17.8953,8,1.6,SE TAZACORTE.ILP
2021-12-09,28.5698,-17.8902,8,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5811,-17.8885,10,1.8,S EL PASO.ILP
2021-12-09,28.5797,-17.9024,9,1.6,SE TAZACORTE.ILP
2021-12-09,28.5817,-17.8846,8,2.4,S EL PASO.ILP
2021-12-09,28.58,-17.9005,9,1.8,SE TAZACORTE.ILP
2021-12-09,28.5748,-17.8831,9,2.1,S EL PASO.ILP
2021-12-09,28.5924,-17.8817,8,2.2,S EL PASO.ILP
2021-12-09,28.5895,-17.8778,8,2.7,S EL PASO.ILP
2021-12-09,28.577,-17.8926,9,2.2,SE TAZACORTE.ILP
2021-12-09,28.5681,-17.8984,8,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5806,-17.8984,9,2,SE TAZACORTE.ILP
2021-12-09,28.5899,-17.8774,7,2.4,S EL PASO.ILP
2021-12-09,28.5776,-17.8889,9,2.2,S EL PASO.ILP
2021-12-09,28.5913,-17.879,7,2.3,S EL PASO.ILP
2021-12-09,28.5913,-17.8864,9,2.4,S EL PASO.ILP
2021-12-09,28.5872,-17.883,7,2.5,S EL PASO.ILP
2021-12-09,28.5976,-17.8714,7,2.7,S EL PASO.ILP
2021-12-09,28.6075,-17.8533,9,1.7,SE EL PASO.ILP
2021-12-09,28.5932,-17.8859,8,1.6,S EL PASO.ILP
2021-12-09,28.5892,-17.8774,8,2.9,S EL PASO.ILP
2021-12-09,28.5898,-17.8906,8,1.9,S EL PASO.ILP
2021-12-09,28.5887,-17.8969,9,2.3,SE TAZACORTE.ILP
2021-12-09,28.5692,-17.8974,8,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5762,-17.8905,9,2,S EL PASO.ILP
2021-12-09,28.563,-17.8929,8,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.59,-17.8905,8,1.5,S EL PASO.ILP
2021-12-09,28.5674,-17.8976,11,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5829,-17.8828,8,1.4,S EL PASO.ILP
2021-12-09,28.5376,-17.8757,3,1.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5852,-17.8987,10,1.9,SE TAZACORTE.ILP
2021-12-09,28.5831,-17.8884,9,1.8,S EL PASO.ILP
2021-12-09,28.587,-17.8741,9,3,S EL PASO.ILP
2021-12-09,28.5905,-17.921,            ,1.9,S TAZACORTE.ILP
2021-12-09,28.5836,-17.8917,9,2.1,S EL PASO.ILP
2021-12-09,28.5913,-17.8902,10,1.8,S EL PASO.ILP
2021-12-09,28.5849,-17.8807,9,1.9,S EL PASO.ILP
2021-12-09,28.5885,-17.8828,9,2.7,S EL PASO.ILP
2021-12-09,28.5857,-17.9002,10,1.6,SE TAZACORTE.ILP
2021-12-09,28.5965,-17.8849,10,1.7,S EL PASO.ILP
2021-12-09,28.5832,-17.8869,9,1.7,S EL PASO.ILP
2021-12-09,28.5788,-17.9216,7,1.7,S TAZACORTE.ILP
2021-12-09,28.5458,-17.9102,9,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5892,-17.8792,11,1.5,S EL PASO.ILP
2021-12-09,28.5808,-17.8893,8,1.8,S EL PASO.ILP
2021-12-09,28.5901,-17.8655,10,2.2,S EL PASO.ILP
2021-12-09,28.5886,-17.8837,8,2.5,S EL PASO.ILP
2021-12-09,28.5774,-17.8805,10,2.6,S EL PASO.ILP
2021-12-09,28.5947,-17.8816,5,2.1,S EL PASO.ILP
2021-12-09,28.5846,-17.8833,6,1.9,S EL PASO.ILP
2021-12-09,28.5971,-17.8762,7,2,S EL PASO.ILP
2021-12-09,28.5834,-17.8818,8,2.1,S EL PASO.ILP
2021-12-09,28.5863,-17.8905,8,2.4,S EL PASO.ILP
2021-12-09,28.5807,-17.9133,10,2.4,SE TAZACORTE.ILP
2021-12-09,28.5713,-17.9126,10,1.7,SE TAZACORTE.ILP
2021-12-09,28.5155,-17.8592,11,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5922,-17.8745,7,2.9,S EL PASO.ILP
2021-12-09,28.5793,-17.9059,9,1.8,SE TAZACORTE.ILP
2021-12-09,28.5778,-17.897,11,1.8,SE TAZACORTE.ILP
2021-12-09,28.5866,-17.8774,8,1.9,S EL PASO.ILP
2021-12-09,28.5915,-17.8702,7,2.2,S EL PASO.ILP
2021-12-09,28.58,-17.8924,10,1.7,S EL PASO.ILP
2021-12-09,28.5919,-17.8572,10,1.8,SE EL PASO.ILP
2021-12-09,28.5834,-17.8803,8,1.8,S EL PASO.ILP
2021-12-09,28.5905,-17.8685,10,2.8,S EL PASO.ILP
2021-12-09,28.5758,-17.901,8,1.7,SE TAZACORTE.ILP
2021-12-09,28.5918,-17.8748,9,2.5,S EL PASO.ILP
2021-12-09,28.586,-17.8899,10,1.5,S EL PASO.ILP
2021-12-09,28.5901,-17.8682,8,1.8,S EL PASO.ILP
2021-12-09,28.5652,-17.9021,10,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5856,-17.8838,9,1.5,S EL PASO.ILP
2021-12-09,28.5519,-17.9271,12,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5814,-17.8882,11,1.6,S EL PASO.ILP
2021-12-09,28.5781,-17.8992,9,2.2,SE TAZACORTE.ILP
2021-12-09,28.575,-17.8716,10,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5858,-17.884,7,2.2,S EL PASO.ILP
2021-12-09,28.5926,-17.8876,9,2.2,S EL PASO.ILP
2021-12-09,28.582,-17.8991,10,2.2,SE TAZACORTE.ILP
2021-12-09,28.5817,-17.8756,10,2.3,S EL PASO.ILP
2021-12-09,28.5827,-17.8742,11,1.6,S EL PASO.ILP
2021-12-09,28.5862,-17.8814,9,1.8,S EL PASO.ILP
2021-12-09,28.5991,-17.8642,12,1.6,SE EL PASO.ILP
2021-12-09,28.5838,-17.8755,6,1.4,S EL PASO.ILP
2021-12-09,28.561,-17.9057,15,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5534,-17.9172,10,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5792,-17.8843,9,2.3,S EL PASO.ILP
2021-12-09,28.5954,-17.8752,8,1.7,S EL PASO.ILP
2021-12-09,28.5834,-17.8693,8,1.6,S EL PASO.ILP
2021-12-09,28.5831,-17.8727,9,2,S EL PASO.ILP
2021-12-09,28.5891,-17.8985,10,1.9,SE TAZACORTE.ILP
2021-12-09,28.5808,-17.8797,8,1.5,S EL PASO.ILP
2021-12-09,28.6052,-17.8348,15,1.3,W VILLA DE MAZO.ILP
2021-12-09,28.5975,-17.8794,9,1.8,S EL PASO.ILP
2021-12-09,28.5875,-17.871,9,1.6,S EL PASO.ILP
2021-12-09,28.584,-17.8783,9,2.5,S EL PASO.ILP
2021-12-09,28.5955,-17.8795,9,1.7,S EL PASO.ILP
2021-12-09,28.5986,-17.8807,8,2.1,S EL PASO.ILP
2021-12-09,28.5789,-17.8911,11,1.9,S EL PASO.ILP
2021-12-09,28.5811,-17.8718,8,2.6,S EL PASO.ILP
2021-12-09,28.594,-17.8923,10,1.6,S EL PASO.ILP
2021-12-09,28.6015,-17.8877,7,1.6,S EL PASO.ILP
2021-12-09,28.547,-17.8944,            ,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5944,-17.8683,7,1.9,S EL PASO.ILP
2021-12-09,28.5981,-17.9165,7,1.8,SE TAZACORTE.ILP
2021-12-09,28.5944,-17.8737,7,2.7,S EL PASO.ILP
2021-12-09,28.5881,-17.8969,8,1.8,SE TAZACORTE.ILP
2021-12-09,28.5947,-17.8818,9,2.7,S EL PASO.ILP
2021-12-09,28.5813,-17.9001,10,1.6,SE TAZACORTE.ILP
2021-12-09,28.5901,-17.8836,9,2.4,S EL PASO.ILP
2021-12-09,28.6001,-17.8854,6,1.8,S EL PASO.ILP
2021-12-09,28.5956,-17.8822,8,2.1,S EL PASO.ILP
2021-12-09,28.5508,-17.901,13,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5886,-17.9015,10,1.9,SE TAZACORTE.ILP
2021-12-09,28.6355,-17.9063,19,1.6,SE TAZACORTE.ILP
2021-12-09,28.5951,-17.8737,7,1.4,S EL PASO.ILP
2021-12-09,28.5809,-17.8873,9,1.8,S EL PASO.ILP
2021-12-09,28.568,-17.8769,1,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5917,-17.8902,7,1.9,S EL PASO.ILP
2021-12-09,28.5415,-17.9066,11,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5885,-17.8895,7,1.8,S EL PASO.ILP
2021-12-09,28.5192,-17.8412,8,1.5,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5814,-17.8896,8,1.7,S EL PASO.ILP
2021-12-09,28.5688,-17.8962,3,0.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.564,-17.8768,2,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5989,-17.8736,6,2.5,S EL PASO.ILP
2021-12-09,28.5942,-17.8788,10,1.4,S EL PASO.ILP
2021-12-09,28.5671,-17.8217,10,1.4,SW VILLA DE MAZO.ILP
2021-12-09,28.5775,-17.8858,11,1.3,S EL PASO.ILP
2021-12-09,28.5971,-17.8838,8,2.1,S EL PASO.ILP
2021-12-09,28.5954,-17.8877,7,1.9,S EL PASO.ILP
2021-12-09,28.5444,-17.9016,            ,1.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5884,-17.8971,9,1.5,SE TAZACORTE.ILP
2021-12-09,28.5986,-17.877,7,2.3,S EL PASO.ILP
2021-12-09,28.5988,-17.8585,8,1.4,SE EL PASO.ILP
2021-12-09,28.5941,-17.8881,9,2.1,S EL PASO.ILP
2021-12-09,28.5965,-17.8745,7,2.9,S EL PASO.ILP
2021-12-09,28.5925,-17.8659,8,1.6,S EL PASO.ILP
2021-12-09,28.6024,-17.8691,7,2.2,S EL PASO.ILP
2021-12-09,28.5826,-17.8807,10,1.8,S EL PASO.ILP
2021-12-09,28.5689,-17.8868,10,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.552,-17.8865,1,0.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5875,-17.8681,10,1.3,S EL PASO.ILP
2021-12-09,28.2977,-16.865,            ,1.3,W SANTIAGO DEL TEIDE.ITF
2021-12-09,28.583,-17.8912,8,1.5,S EL PASO.ILP
2021-12-09,28.5917,-17.895,8,1.4,SE TAZACORTE.ILP
2021-12-09,28.5864,-17.8964,7,1.5,SE TAZACORTE.ILP
2021-12-09,28.5626,-17.8874,1,1.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5637,-17.8531,3,1.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5859,-17.8888,9,1.4,S EL PASO.ILP
2021-12-09,28.5799,-17.8943,14,1.6,SE TAZACORTE.ILP
2021-12-09,28.5674,-17.8481,10,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5368,-17.8914,1,1.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5694,-17.8625,1,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5937,-17.8861,8,1.7,S EL PASO.ILP
2021-12-09,28.588,-17.8898,7,1.6,S EL PASO.ILP
2021-12-09,28.585,-17.8966,9,1.5,SE TAZACORTE.ILP
2021-12-09,28.5566,-17.8843,2,0.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.595,-17.8889,9,1.7,S EL PASO.ILP
2021-12-09,28.5462,-17.8764,3,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5533,-17.8817,2,1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5895,-17.8894,8,1.8,S EL PASO.ILP
2021-12-09,28.5954,-17.8873,10,1.9,S EL PASO.ILP
2021-12-09,28.5927,-17.8848,9,1.6,S EL PASO.ILP
2021-12-09,28.5821,-17.8951,10,1.4,SE TAZACORTE.ILP
2021-12-09,28.5665,-17.8737,10,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5314,-17.9017,1,1.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5788,-17.8928,10,1.5,SE TAZACORTE.ILP
2021-12-09,28.5731,-17.8876,            ,1.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5923,-17.8993,8,1.4,SE TAZACORTE.ILP
2021-12-09,28.5974,-17.8681,8,1.6,S EL PASO.ILP
2021-12-09,28.5897,-17.8908,9,1.5,S EL PASO.ILP
2021-12-09,28.601,-17.8926,8,1.7,SW EL PASO.ILP
2021-12-09,28.598,-17.8825,5,1.6,S EL PASO.ILP
2021-12-09,28.5771,-17.8892,10,1.5,S EL PASO.ILP
2021-12-09,28.5911,-17.8969,8,2.1,SE TAZACORTE.ILP
2021-12-09,28.5798,-17.9134,10,1.8,SE TAZACORTE.ILP
2021-12-09,28.5887,-17.891,8,2.6,S EL PASO.ILP
2021-12-09,28.5912,-17.9227,6,1.7,S TAZACORTE.ILP
2021-12-09,28.5902,-17.9022,7,2,SE TAZACORTE.ILP
2021-12-09,28.5876,-17.8833,7,2.5,S EL PASO.ILP
2021-12-09,28.5812,-17.8908,8,1.6,S EL PASO.ILP
2021-12-09,28.5654,-17.8872,            ,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5956,-17.8815,9,1.4,S EL PASO.ILP
2021-12-09,28.5956,-17.8794,9,3.1,S EL PASO.ILP
2021-12-09,28.5886,-17.886,8,1.5,S EL PASO.ILP
2021-12-09,28.5742,-17.8812,8,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5905,-17.8946,8,1.2,SW EL PASO.ILP
2021-12-09,28.588,-17.8902,1,2.1,S EL PASO.ILP
2021-12-09,28.555,-17.8767,            ,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5792,-17.9063,9,1.6,SE TAZACORTE.ILP
2021-12-09,28.5817,-17.9,10,1.7,SE TAZACORTE.ILP
2021-12-09,28.5883,-17.8928,6,1.9,S EL PASO.ILP
2021-12-09,28.5917,-17.8852,7,2.9,S EL PASO.ILP
2021-12-09,28.5918,-17.8947,7,1.9,SW EL PASO.ILP
2021-12-09,28.5549,-17.8874,1,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5804,-17.8993,            ,2.9,SE TAZACORTE.ILP
2021-12-09,28.5655,-17.9102,            ,2.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5661,-17.9121,            ,2,S TAZACORTE.ILP
2021-12-09,28.5891,-17.9078,8,1.9,SE TAZACORTE.ILP
2021-12-09,28.595,-17.9044,8,1.9,SE TAZACORTE.ILP
2021-12-09,28.5964,-17.912,8,1.8,SE TAZACORTE.ILP
2021-12-09,28.5949,-17.9098,8,2,SE TAZACORTE.ILP
2021-12-09,28.5968,-17.8863,8,1.9,S EL PASO.ILP
2021-12-09,28.5991,-17.8997,7,2,SE TAZACORTE.ILP
2021-12-09,28.5984,-17.8816,8,2.2,S EL PASO.ILP
2021-12-09,28.5897,-17.9032,9,2,SE TAZACORTE.ILP
2021-12-09,28.5914,-17.8826,8,3.2,S EL PASO.ILP
2021-12-09,28.585,-17.8927,7,2.2,S EL PASO.ILP
2021-12-09,28.5481,-17.8893,1,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.604,-17.8756,6,1.8,S EL PASO.ILP
2021-12-09,28.6069,-17.8811,8,2.2,S EL PASO.ILP
2021-12-09,28.5604,-17.8985,            ,1.7,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5372,-17.8973,            ,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.6045,-17.8677,5,1.9,S EL PASO.ILP
2021-12-09,28.5946,-17.8871,7,3.5,S EL PASO.ILP
2021-12-09,28.5441,-17.9004,            ,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5938,-17.8909,8,2.4,S EL PASO.ILP
2021-12-09,28.5795,-17.8573,6,1.7,SE EL PASO.ILP
2021-12-09,28.5387,-17.8876,2,1.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5345,-17.8933,            ,1.3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5933,-17.9069,10,1.8,SE TAZACORTE.ILP
2021-12-09,28.588,-17.8879,4,2.1,S EL PASO.ILP
2021-12-09,28.5896,-17.8815,7,2.7,S EL PASO.ILP
2021-12-09,28.6024,-17.8848,6,1.8,S EL PASO.ILP
2021-12-09,28.5906,-17.8713,5,1.7,S EL PASO.ILP
2021-12-09,28.551,-17.8704,1,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.579,-17.896,10,2,SE TAZACORTE.ILP
2021-12-09,28.5861,-17.9044,7,1.9,SE TAZACORTE.ILP
2021-12-09,28.5734,-17.8904,3,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5932,-17.8822,9,2.6,S EL PASO.ILP
2021-12-09,28.5715,-17.9005,7,1.8,SE TAZACORTE.ILP
2021-12-09,28.5551,-17.8943,            ,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5835,-17.8994,9,1.4,SE TAZACORTE.ILP
2021-12-09,28.6023,-17.8925,9,2.1,SW EL PASO.ILP
2021-12-09,28.6042,-17.8899,7,1.8,S EL PASO.ILP
2021-12-09,28.5552,-17.8864,2,0.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5892,-17.9015,10,1.2,SE TAZACORTE.ILP
2021-12-09,28.5606,-17.8734,10,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5914,-17.8914,5,1.2,S EL PASO.ILP
2021-12-09,28.5929,-17.8943,11,1.4,SW EL PASO.ILP
2021-12-09,28.5929,-17.8943,11,1.4,SW EL PASO.ILP
2021-12-09,28.5945,-17.9048,5,1.9,SE TAZACORTE.ILP
2021-12-09,28.5846,-17.9007,8,2.2,SE TAZACORTE.ILP
2021-12-09,28.6039,-17.8597,10,1.3,SE EL PASO.ILP
2021-12-09,28.576,-17.8365,10,1.2,SW VILLA DE MAZO.ILP
2021-12-09,28.5833,-17.8402,11,1.7,SW VILLA DE MAZO.ILP
2021-12-09,28.565,-17.838,11,1.2,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5772,-17.8991,10,1.2,SE TAZACORTE.ILP
2021-12-09,28.58,-17.8282,10,1.2,SW VILLA DE MAZO.ILP
2021-12-09,28.5666,-17.8382,11,1,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5683,-17.8389,9,1.5,SW VILLA DE MAZO.ILP
2021-12-09,28.5924,-17.9044,9,1.4,SE TAZACORTE.ILP
2021-12-09,28.5902,-17.8981,11,1.4,SE TAZACORTE.ILP
2021-12-09,28.5462,-17.9356,8,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.596,-17.8955,8,1.5,SW EL PASO.ILP
2021-12-09,28.5635,-17.8363,11,1.1,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5821,-17.896,9,1.1,SE TAZACORTE.ILP
2021-12-09,28.5664,-17.8419,11,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5664,-17.8419,11,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5674,-17.8436,12,1.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5845,-17.8934,9,1.9,S EL PASO.ILP
2021-12-09,28.5977,-17.8992,7,0.8,SE TAZACORTE.ILP
2021-12-09,28.5815,-17.8978,7,0.7,SE TAZACORTE.ILP
2021-12-09,28.5746,-17.9007,10,1.7,SE TAZACORTE.ILP
2021-12-09,28.5636,-17.8426,11,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5807,-17.8971,11,1.3,SE TAZACORTE.ILP
